url,status,final_url,error,source
https://www.mekorhabracha.org/donations,200,https://www.mekorhabracha.org/donations,,previous-http-check
https://www.mekorhabracha.org/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,404,https://www.mekorhabracha.org/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,,playwright.request.get
https://www.mekorhabracha.org/e1e8124f-530b-4ebb-aad4-a37696ce66af,404,https://www.mekorhabracha.org/e1e8124f-530b-4ebb-aad4-a37696ce66af,,playwright.request.get
https://www.mekorhabracha.org/events,200,https://www.mekorhabracha.org/events,,previous-http-check
https://www.mekorhabracha.org/events-1/1008,200,https://www.mekorhabracha.org/events-1/1008,,playwright.request.get
https://www.mekorhabracha.org/events-1/1024,200,https://www.mekorhabracha.org/events-1/1024,,playwright.request.get
https://www.mekorhabracha.org/events-1/1236,200,https://www.mekorhabracha.org/events-1/1236,,playwright.request.get
https://www.mekorhabracha.org/events-1/1600,200,https://www.mekorhabracha.org/events-1/1600,,playwright.request.get
https://www.mekorhabracha.org/events-1/2447,200,https://www.mekorhabracha.org/events-1/2447,,playwright.request.get
https://www.mekorhabracha.org/events-1/768,200,https://www.mekorhabracha.org/events-1/768,,playwright.request.get
https://www.mekorhabracha.org/events-1/IE=edge,200,https://www.mekorhabracha.org/events-1/IE=edge,,playwright.request.get
https://www.mekorhabracha.org/events-1/bug,200,https://www.mekorhabracha.org/events-1/bug,,playwright.request.get
https://www.mekorhabracha.org/events-1/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,200,https://www.mekorhabracha.org/events-1/e0b7a2b2-1782-4b0f-9b31-0691f453bd36,,playwright.request.get
https://www.mekorhabracha.org/events-1/e1e8124f-530b-4ebb-aad4-a37696ce66af,200,https://www.mekorhabracha.org/events-1/e1e8124f-530b-4ebb-aad4-a37696ce66af,,playwright.request.get
https://www.mekorhabracha.org/events-1/index,200,https://www.mekorhabracha.org/events-1/index,,playwright.request.get
https://www.mekorhabracha.org/events-1/mekor-pesach-seders,200,https://www.mekorhabracha.org/events-1/mekor-pesach-seders,,previous-http-check
https://www.mekorhabracha.org/events-1/mekor-shabbat-with-the-sachers,200,https://www.mekorhabracha.org/events-1/mekor-shabbat-with-the-sachers,,previous-http-check
https://www.mekorhabracha.org/events-1/mekor-shabbat-with-the-sachers-1,200,https://www.mekorhabracha.org/events-1/mekor-shabbat-with-the-sachers-1,,previous-http-check
https://www.mekorhabracha.org/events-1/mekor-shabbat-with-the-sachers-2,200,https://www.mekorhabracha.org/events-1/mekor-shabbat-with-the-sachers-2,,previous-http-check
https://www.mekorhabracha.org/events-1/mekors-tot-shabbat,200,https://www.mekorhabracha.org/events-1/mekors-tot-shabbat,,previous-http-check
https://www.mekorhabracha.org/events-1/pesach-at-mekor,200,https://www.mekorhabracha.org/events-1/pesach-at-mekor,,previous-http-check
https://www.mekorhabracha.org/events-1/purim-at-mekor,200,https://www.mekorhabracha.org/events-1/purim-at-mekor,,previous-http-check
https://www.mekorhabracha.org/events-1/scholar-in-residence-shabbat-with-rabbi-aaron-goldscheider,200,https://www.mekorhabracha.org/events-1/scholar-in-residence-shabbat-with-rabbi-aaron-goldscheider,,previous-http-check
https://www.mekorhabracha.org/events-1/shabbat-dinner-and-conversation-with-moshe-shamah,200,https://www.mekorhabracha.org/events-1/shabbat-dinner-and-conversation-with-moshe-shamah,,previous-http-check
https://www.mekorhabracha.org/events-1/shabbat-shuva-dinner-kumzitz,200,https://www.mekorhabracha.org/events-1/shabbat-shuva-dinner-kumzitz,,previous-http-check
https://www.mekorhabracha.org/events-1/skype_toolbar_parser_compatible,200,https://www.mekorhabracha.org/events-1/skype_toolbar_parser_compatible,,playwright.request.get
https://www.mekorhabracha.org/events-1/special-discussion-with-mark-trencher-of-nishma-research,200,https://www.mekorhabracha.org/events-1/special-discussion-with-mark-trencher-of-nishma-research,,previous-http-check
https://www.mekorhabracha.org/events-1/summary_large_image,200,https://www.mekorhabracha.org/events-1/summary_large_image,,playwright.request.get
https://www.mekorhabracha.org/events-1/telephone=no,200,https://www.mekorhabracha.org/events-1/telephone=no,,playwright.request.get
https://www.mekorhabracha.org/events-1/website,200,https://www.mekorhabracha.org/events-1/website,,playwright.request.get
https://www.mekorhabracha.org/events-page,200,https://www.mekorhabracha.org/events-page,,previous-http-check
